4176|89|27|2|2|1|274|1|9|10|1|-1|-1|F 6861||1|0|FRLHT 1|East Coast Road from Pondy to Madras; about 15 Km to the North of Auroville to the right of the road, in Mandaval village; on the bund of the village tank; copious fruiting|12-08-1998|4800|||5 m|tree|a big tree|Barringtonia aculeata|rare|sandy||fruiting||a drupe, pericarp black and soft when ripe, transforming into an inky substance||
4177|97|38|8|25|1|890|4|9|13|1|-1|-1|F 6862||1|0|FRLHT 1|main road Tindivanam - Gingee - Krishnagiri; scrub jungle at the back side of Gingee Forthooked peduncle typical of the species; growing in rock crevices|09-09-1998|4599|'12° 15'' N'|'79° 24'' E'|160 m|straggler|straggler, climbing with the help of hooked peduncles; woody; bark greyish brown|Mussaenda sp., Rhynchosia courtallensis|common|dry, rocky|simple, opposite, elliptic, shiny, distantly crenate|flowering, fruiting|inflorescence an axillary cyme; individual flowers bright yellow, stamens 10, stylar filaments 4; bracts and bracteoles prominent, bracteoles filiform and pointed|drupe||tropical dry evergreen
4178|32|38|8|25|1|3714|4|1|13|-1|-1|-1|F 6863||1|0|FRLHT 1|main road Tindivanam - Gingee - Krishnagiri; scrub jungle at the back side of Gingee Fortgrowing in a layer of good soil in between  boulders, on a rocky slope in full sun|09-09-1998|5270|'12° 14'',76 N'|'79° 23'',91 E'|100 m|small tree|small tree; stems regularly pinkish-brownish on one side |Ipomoea staphylina|common|dry, rocky|compound, paripinnate, 12 pairs; opposite; leaflets ovate; pulvinus at the base of the petiole and petiolule prominent, leaf-tip mucronate|flowering|inflorescence an axillary corymb, individual flowers are bright yellow in colour, petals five, stamens ten, non-fragrant|||tropical dry evergreen
4179|105|38|8|25|1|4128|4|9|13|1|-1|-1|F 6864||1|0|FRLHT 1|main road Tindivanam - Gingee - Krishnagiri; scrub jungle at the back side of Gingee Fortgrowing on a slope in humus in between boulders; in full sun|09-09-1998|4788|'12° 14'',76 N'|'79° 23'',91 E'|100 m|straggler|a straggler, hirsute in all parts|Ficus mollis, Capparis brevispina|occasional|dry, rocky|simple, alternate,  oblong dentate, shortly petioled, stipules triangular|flowering|inflorescence is a cyme, individual flowers yellow in colour, numerous stamens, calyx larger than the corolla|||tropical dry evergreen
4180|55|38|8|25|1|1657|4|9|13|1|-1|-1|F 6865||2|0|FRLHT 1|main road Tindivanam - Gingee - Krishnagiri; scrub jungle at the back side of Gingee Fortall parts hirsute; growing in a layer of humus in between boulders on a steep rocky slope; micro habitat well guarded from external influence, at the time of collection well shaded; hot, sunny day  |09-09-1998|5370 , 5369|'12° 14'',76 N'|'79° 23'',91 E'|100 m|tendrillar|a climber with simple tendrils|Euphorbia antiquorum, Commiphora caudata|rare|moist, rocky|simple, palmatifid, tomentose, margin mucronate/subulate|flowering|inflorescence an axillary cyme, individual flowers white, non fragrant|||tropical dry evergreen
4181|71|38|8|25|1|3860|4|9|13|1|||F 6866||2|||main road Tindivanam - Gingee - Krishnagiri; scrub jungle at the back side of Gingee Fort growing along the rock crevices and in open spaces on the slope; in full sun|09-09-1998|4704, 4972|'12° 15'' N'|'79° 24'' E'|100 m|slender ru|slender runner, whole plant hirsute|Cleome viscosa, Tephrosia hookeriana, Allmania nodiflora, Waltheria indica|common|dry, rocky|compound, trifoliolate, ovate - suborbicular, hairy, petioles petiolule and stem parts pinkish in colour, veins light pink|flowering|fabaceous flower with the ventral side of the standard streaked with pink lines|||tropical dry evergreen
4182|55|38|8|25|1|1730|4|9|13|1|-1|-1|F 6867||1|0|FRLHT 1|main road Tindivanam - Gingee - Krishnagiri; scrub jungle at the back side of Gingee Fortgrowing on a rocky slope, in full sun|09-09-1998|5360|'12° 14'',76 N'|'79° 23'',91 E'|100 m|vine|a slender monoecious vine; tendrils simple, copper-brown, thread like, axillary|Ipomoea staphylina, Tephrosia hookeriana, Tribulus terrestrtis|occasional|dry, rocky|simple, cordate, base reniform, margin distantly dentate and subulate|flowering, fruiting|inflorescence an axillary raceme, base of the calyx tube bulbous, sepals 5, petals 5, stamens 5, flowers yellow|pepo, 1.5 inches long, greenish-white with longitudinal white streaks|club shaped, .5 cm x .4 cm, compressed, dark brown, marginate|tropical dry evergreen
4183|218|38|8|25|1|5299|1|9|13|1|-1|-1|F 6868||1|0|FRLHT 1|main road Tindivanam - Gingee - Krishnagiri; scrub jungle at the back side of Gingee Fortall plant parts possess a conspicuous pinkish tinge, growing in open spaces in full sun in uncultivated paddy fields|09-09-1998|5339|'12° 14'',76 N'|'79° 23'',91 E'|90 m|herb|a herb with a terete and puberulous stem|Croton bonplandianus, Prosopis juliflora, Brachiaria ramosa, Justicia prostrata, Coldenia procumbens |frequent|wet, open fields|in whorls of 4 or 5, elliptic, 1 - 1.5 cm x 0.5 cm, fleshy, tip mucronate, margin entire|flowering| greenish r with pinkish tinge, sepals 5, petals absent|capsule|0.1 cm in diameter, dark brown to black, have a netted/ granular appearance |
4184|8|38|8|25|1|3216|4|1|9|13|-1|-1|F 6869||1|0|FRLHT 1|main road Tindivanam - Gingee - Krishnagiri; scrub jungle at the back side of Gingee Fortgrowing in the paddy fields in the open sun|09-09-1998|4657|'12° 14'',76 N'|'79° 23'',91 E'|90 m|herb|herb with well developed tap root, roots measuring upto 3/4 th of the plant size  |Mollugo cerviana, Celosia argentea, Croton bonplandianus, Coldenia procumbens, Brachiaria ramosa, Prosopis juliflora|common|wet, paddy fields|simple, alternate, ovate-elliptic, petiole 1.5 - 3.0 cm long, leaf margin pinkish, petioles folded and margins of which are pink|flowering|inflorescence an axillary spike, 25-30 flowered, individual flowers pinkish when young, stamens 5, bracteoles triangular, non-fragrant|||tropical dry evergreen
4185|29|38|8|25|1|1506|4|1|9|13|-1|-1|F 6870||1|0|FRLHT 1|main road Tindivanam - Gingee - Krishnagiri; scrub jungle at the back side of Gingee Fortgrowing in paddy fields which are wet due to recent rains; in full sun |09-09-1998|4681|'12° 14'',76 N'|'79° 23'',91 E'|90 m|herb|suffruticose herb with all parts hirsute, branchlets and taproot  deep grey , very stout habit|Mollugo cerviana, Celosia argentea, Croton bonplandianus, Coldenia procumbens, Brachiaria ramosa, Prosopis juliflora|common|dry, paddy fields|simple, lanceolate, base sagittate, hirsute|flowering|solitary, axillary, white in colour with very light pinkish tinge, sepals hastate, longer than the petals and extending above the petals, petals white with an aristate-circinate tip |||tropical dry evergreen
4186|51|38|8|25|1|858|4|9|13|1|-1|-1|F 6871||2|0|FRLHT 1|main road Tindivanam - Gingee - Krishnagiri; scrub jungle at the back side of Gingee Fortmicro habitat moist; in full sun|09-09-1998|5377 , 5376|'12° 14'',76 N'|'79° 23'',91 E'|90 m|herb|a creeping herb with tuberous roots||common|sandy, moist|simple, alternate, oblong-elliptic, with a prominent, ciliate, sheathing base|flowering, fruiting|inflorescence an axillary cyme; flowers sky blue, bract spathaceous, funnel shaped, cuculate, ovate, acute|a capsule with 3 seeds||tropical dry evergreen
4187|39|29|2|2|1|3627|4|10|13|1|-1|-1|F 6872||1|0|FRLHT 1|East Coast Road from Pondy to Madras; about 10 Km beyond Marakkanam, scrub jungle to the right of the road, about 200 m inland, mostly degradedgrowing in full sun|23-09-1998|5292|'12° 19'' N'|'80° 01'' E'|5 m|shrub|unarmed shrub to tree|Memecylon umbellatum, Rivea hypocrateriformis,  Carmona retusa, Perotis indica, Carrisa spinarum, Diospyros ferrea, Canthium dicoccum, Fimbristylkis sp., Dodonaea sp.|rare|dry, sandy|simple , opposite-decussate, obovate, 3 cm x 2 cm, reticulation very prominent|flowering, fruiting|inflorescence an axillary umbellate cyme; flowers greenish, sepals 5, petals 5, stamens 5|greenish, globose|single seed, ovoid, brown|tropical dry evergreen
4188|53|29|2|2|1|1141|4|10|13|1|-1|-1|F 6873||1|0|FRLHT 1|East Coast Road from Pondy to Madras; about 10 Km beyond Marakkanam, scrub jungle to the right of the road, about 200 m inland, mostly degradedcollected for the galls|23-09-1998|5361|'12° 19'' N'|'80° 01'' E'|5 m|vine||Memecylon umbellatum, Pleurostylia opposita, Carmona retusa, Perotis indica, Carissa spinarum, Diospyros ferrea, Canthium dicoccum, Fimbristylis sp., Dodonaea sp.|common|dry, sandy|cordiform, leaves pubescent on the underside, milky latex exuding from the petiole and stem|||||tropical dry evergreen
4189|301|29|2|2|1|3822|4|10|13|1|-1|-1|F 6874||1|0||East Coast Road from Pondy to Madras; about 10 Km beyond Marakkanam, scrub jungle to the right of the road, about 200 m inland, mostly degradedgrowing in full sun|23-09-1998|5349|'12° 19'' N'|'80° 01'' E'|5 m|herb|habit reddish, pubescent, radial thickening towards the leaf end  of the pedicel|Hybanthus enneaspermus, Fimbristylis sp., Perotis indica, Memecylon umbellatum, Diospyros ferrea|rare|dry, sandy|simple, alternate, elliptic, folded upwards|fruiting|calyx persistent, 6|solitary, greenish, globose||tropical dry evergreen
4190|89|29|2|2|1|917|4|10|13|1|-1|-1|F 6875||1|0|FRLHT 1|East Coast Road from Pondy to Madras; about 10 Km beyond Marakkanam, scrub jungle to the right of the road, about 200 m inland, mostly degradedyellowish tinge to the plant; branchlets very fibrous, collection of plant parts without a pair of secateurs very difficult; spines fairly long - up to 4 cm|23-09-1998|4791|'12° 19'' N'|'80° 01'' E'|5 m|straggler|a thorny straggler growing up to 4 m in height with extensive horizontal branching|Memecylon umbellatum, Dodonaea viscosa, Maytenus emarginata, Flacourtia indica|rare|dry, sandy|obovate|flowering, fruiting|axillary and terminal racemes; individual flowers yellow, corolla lobed, upper lobe larger than lower lobe|drupe, unripe green in colour||tropical dry evergreen
4191|168|29|2|2|1|1013|4|10|13|1|||F 6876||1|||East Coast Road from Pondy to Madras; about 10 Km beyond Marakkanam, scrub jungle to the right of the road, about 200 m inland, mostly degradedcollected in full sun along the Buckingham Canal|23-09-1998|4997|'12° 19'' N'|'80° 02'' E'|5 m|vine|a tomentose vine, pungent smell emanating from the leaf when squeezed gently|Memecylon umbellatum, Zizyphus oenoplia|common|dry, sandy|simple, cordiform,  opposite, lobed, dentate,|flowering, fruiting|inflorescence a axillary umbellate cyme, greenish; individual flowers minute 3 - 4 mm, non fragrant|ovoid berry with stylar projection persistant||tropical dry evergreen
4192|64|29|2|2|1|1303|4|10|13|1|-1|4|F 6877||1|0|FRLHT 1|East Coast Road from Pondy to Madras; about 10 Km beyond Marakkanam, scrub jungle to the right of the road, about 200 m inland, mostly degradedcollected in a moist sandy place along the Buckingham Canal; in full sun|23-09-1998|4747|'12° 19'' N'|'80° 02'' E'|5 m|herb|acaulescent herb|Memecylon umbellatum, Syzigium sp., Phoenix pusilla|rare|moist, sandy|rossette, reddish tinge, glandular tentacles present |flowering|inflorescence a raceme, axis upto 12 cm long|||tropical dry evergreen
4193|42|29|2|2|1|3115|1|10|13|1|-1|4|F 6878||2|1|AURO 1 / FRLHT 1|East Coast Road from Pondy to Madras; about 10 Km beyond Marakkanam, scrub jungle to the right of the road, about 200 m inland, mostly degradedcollected in the Buckingham Canal|23-09-1998|5221 , 5289|'12° 19'' N'|'80° 02'' E'|5 m|floating|floating in stagnant water, crown of leaves from every node; black structures observed from the axil of the node - could be clusters of  sporangia|Neptunia indica|common|stagnant water||||||
4194|120|29|2|2|1|1245|4|10|13|1|-1|4|F 6879||2|0|FRLHT 1|East Coast Road from Pondy to Madras; about 10 Km beyond Marakkanam, at milestone nr. 99, scrub jungle to the right of the road and about 200 m inland; abandoned Cashew plantation, almost pure dune sand; degraded except for a small place of worship ( 75 x 75 m) with very dense growth; the whole area of the scrub jungle is used as a graveyardcollected in the Buckingham Canal; in full sun|23-09-1998|4616, 4617|'12° 19'' N'|'80° 02'' E'|5 m|perennial|perennial herb with floating leaves;  root fibrous|Chara, Neptunia indica, grasses|frequent|stagnant water|orbicular, peltate, red on the underside; venation on the leaves prominent on the underside|flowering|solitary, white with pinkish tinge, lilac outside, stamens dark yellow; fragrant |||tropical dry evergreen
4195|148|29|2|2|1|3064|4|10|13|1|-1||F 6880||2|0||to the right of the East Coast Road from Pondy to Madras; a small place of worship (75 x 75 m) with very dense growth|23-09-1998|4801, 4940|'12° 19'' N'|'80° 01'' E'|5 m|herb|sub-decumbent herb with a tuberous underground part|Merremia tridentata, Perotis indica |common|dry, sandy|simple, opposite, lanceolate, sheathed with ligulate stipules|flowering|inflorescence a terminal lax raceme, individual flowers purple, tetramerous, 4 stamens exserted, anthers bifid|||tropical dry evergreen
4196|49|68|2|2|1|3636|4|10|13|1|-1|-1|F 6881||1|0|FRLHT 1|East Coast Road from Pondy to Madras; about 30 Km beyond Marakkanam, scrub jungle to the right of the road, about 200 m inland, mostly degradedarea inundated during monsoon; a solitary tree, leaves very reminescent of Ficus benghalensis|23-09-1998|5283|'12° 15'' N'|'79° 57'' E'|10 m|tree||Chloroxylon swietenia, Diospyros ferrea, Carissa spinarum, Memecylon umbellatum, Ziziphus oenoplia, Dodonaea viscosa, Jasminum angustifolium, Rivea hypocrateriformis|rare|dry, sandy|crown of leaves in the terminal portion of the branchlets, elliptic, nerves prominent, venation raised on the dorsal surface |fruiting||drupe, globose||tropical dry evergreen
4197|46|303|2|2|5|3508|2|4|50|-1|-1|-1|F 6882||2|0|0||21-10-1998|3379, 3380||||herb||Ipomoea pes-caprae, Bulbostylis sp.|frequent|sandy|trifoliate, leaflets linear|flowering, fruiting|inflorescence a raceme, flowers yellow, calyx and corolla 4||black, pitted |littoral forest
4198|71|133|2|2|1|1344|2|1|-1|-1|-1|-1|F 6883||1|0|FRLHT 1|the site of the Kudankulam Atomic Power Project is located along the coast of the Gulf of Mannar, 25 km north-east of Kanniyakumari, and has a surface area of about 1000 ha.  One side of the area largely consists of limestone deposits, the other half has laterite soil with a good layer of topsoil.  It is a drought prone area with a mean annual rainfall of about 650 mm, but the rain is erratic.  Water is scarce and all the wells in and around the site yield saline water|27-10-1998|5399|||sea-level|subshrub|||frequent|dry||flowering, fruiting||||tropical thorn
4199|22|133|2|49|1|5151|2|1|-1|-1|-1|-1|F 6884||1|0|FRLHT 1|the site of the Kudankulam Atomic Power Project is located along the coast of the Gulf of Mannar, 25 km north-east of Kanniyakumari, and has a surface area of about 1000 ha.  One side of the area largely consists of limestone deposits, the other half has laterite soil with a good layer of topsoil.  It is a drought prone area with a mean annual rainfall of about 650 mm, but the rain is erratic.  Water is scarce and all the wells in and around the site yield saline water|27-10-1998|4878|||sea-level|subshrub|a robust plant upto 2m high||occasional|dry|succulent|flowering, fruiting|white in colour|||tropical thorn
4200|152|133|2|2|1|30|2|1|-1|-1|-1|-1|F 6885||2|0||the site of the Kudankulam Atomic Power Project is located along the coast of the Gulf of Mannar, 25 km north-east of Kanniyakumari, and has a surface area of about 1000 ha.  One side of the area largely consists of limestone deposits, the other half has laterite soil with a good layer of topsoil.  It is a drought prone area with a mean annual rainfall of about 650 mm, but the rain is erratic.  Water is scarce and all the wells in and around the site yield saline water; an evergreen shrub; rare on the inland side but abundant along the sea-side|27-10-1998|4875, 4949|||sea-level|shrub|||frequent|dry||flowering||||tropical thorn
4201|69|133|2|49|1|1738|2|1|-1|-1|-1|-1|F 6886||1|0|FRLHT 1|the site of the Kudankulam Atomic Power Project is located along the coast of the Gulf of Mannar, 25 km north-east of Kanniyakumari, and has a surface area of about 1000 ha.  One side of the area largely consists of limestone deposits, the other half has laterite soil with a good layer of topsoil.  It is a drought prone area with a mean annual rainfall of about 650 mm, but the rain is erratic.  Water is scarce and all the wells in and around the site yeild saline water;|27-10-1998|4904|||sea-level|shrub|a shrub with sub-coriaceous leaves and watery sap.||occasional|dry||flowering, fruiting||||tropical thorn
4202|2|133|2|49|1|523|2|1|-1|-1|-1|-1|F 6887||1|0|FRLHT 1|the site of the Kudankulam Atomic Power Project is located along the coast of the Gulf of Mannar, 25 km north-east of Kanniyakumari, and has a surface area of about 1000 ha.  One side of the area largely consists of limestone deposits, the other half has laterite soil with a good layer of topsoil.  It is a drought prone area with a mean annual rainfall of about 650 mm, but the rain is erratic.  Water is scarce and all the wells in and around the site yield saline water|27-10-1998|4893|||sea-level|shrub|a very thorny low shrub||frequent|dry||flowering, fruiting||||tropical thorn
4203|32|133|2|49|1|1739|2|1|-1|-1|-1|-1|F 6888||2|0|FRLHT 1|the site of the Kudankulam Atomic Power Project is located along the coast of the Gulf of Mannar, 25 km north-east of Kanniyakumari, and has a surface area of about 1000 ha.  One side of the area largely consists of limestone deposits, the other half has laterite soil with a good layer of topsoil.  It is a drought prone area with a mean annual rainfall of about 650 mm, but the rain is erratic.  Water is scarce and all the wells in and around the site yield saline watersyn: Cassia obtusa Roxb.        Cassia obovata Collad.|27-10-1998|4876, 4881|||sea-level||||frequent|dry|leaves compound, paripinnate; 10 leaflets; orangish petiole; obovate, reticulation conspicuous|flowering, fruiting|petals 5; stamens 10, yellow in colour|pod lunate, rounded at both ends|7-9 in number|tropical thorn
4204|140|17|7|25|1|1740|1|1|-1|-1|-1|-1|F 6889|Long John (Engl.)), Guayabo horniguero|2|1|FRLHT 1|planted as a specimen tree in the nursery|13-01-1999|5220 , 5219|'11° 55'' N'|'79° 52'' E'|35 m|tree||||sandy||flowering, fruiting|calyx lobes 6, 3 of them developing into conspicuous wings, female flowers changing from creamy-white to red|||
4205|137|68|2|2|1|382|4|9|10|1|-1|4|F 6890||1|0|FRLHT 1|main road Pondy - Marakkanam - Mahabalipuram; beyond Marakkanam, at Venangapattu, road to the left towards Chunampet; scrub jungle (abandoned Eucalyptus plantation) to the North of the road|20-01-1999|5310|'12° 15'' N'|'79° 47'' E'|10 m|herb||||||||||tropical dry evergreen
4206|137|76|2|2|1|1319|4|9|10|1|-1|4|F 6891||1|0|FRLHT 1|this Reserve Forest mainly consists of Eucalyptus plantations with some patches of very dense scrub jungle in between|28-01-1999|5311|'12° 15'' N'|'79° 47'' E'|10 m|herb||||||||||tropical dry evergreen
4207|137|68|2|2|1|1566|4|9|10|1|-1|-1|F 6892||1|0|FRLHT 1|main road Pondy - Marakkanam - Mahabalipuram; beyond Marakkanam, at Venangapattu, road to the left towards Chunampet; scrub jungle (abandoned Eucalyptus plantation) to the North of the road|20-01-1999|5309|'12° 15'' N'|'79° 47'' E'|10 m|herb||||||||||tropical dry evergreen
4208|157|17|7|25|1|1741|1|1|-1|-1|-1|-1|F 6893|Paradise tree, Bitterwood|2|0|FRLHT 1|planted as a specimen tree in the nursery; the seeds contain 50 to 55 % oil|05-03-1999|5300 , 5299|'11° 55'' N'|'79° 52'' E'|35 m|tree|a medium sized tree with  a dense crown, bark grey with vertical lenticels|||sandy, dry|imparipinnate, leaflets alternate, from 8 to 11 leaflets, shiny above, glaucous beneath|flowering|yellowish-green|||
4209|105|17|7|25|1|1394|1|1|-1|-1|-1|-1|F 6894||2|0|FRLHT 1|planted as a specimen tree in the nursery|05-03-1999|5460 , 5459|'11° 55'' N'|'79° 52'' E'|35 m|tree||||sandy, dry||flowering, fruiting|sepals and petals pink, upper petal hooded, with a yellow patch, calyx lobes densely covered with short glandular hairs on both sides, androgynophore with glandular hairs|a tri-locular capsule, membranous, verrucose, densely tomentose, inflated, 5-carpelled, usually only one seed developed; capsule ripening from green to brown||
4210|89|17|7|25|1|1742|1|1|-1|-1|-1|-1|F 6895|'Chinese Hat Plant, Mandarin''s Hat, Cup and Saucer Plant'|1|0|FRLHT 1|planted as an ornamental|05-03-1999|5297|'11° 55'' N'|'79° 52'' E'|35 m|straggler||||sandy, dry||flowering|calyx spreading, corolla early caducous; pedicel, corolla, filaments glandular hairy, calyx less so|||
4211|148|17|7|25|1|1743|1|1|-1|-1|-1|-1|F 6896||1|0|FRLHT 1|planted as an ornamental near the house, flowers almost the year round, extremely slow grower|05-03-1999|5303|'11° 55'' N'|'79° 52'' E'|35 m|shrub||||sandy, dry|coriaceous, shiny|flowering|calyx 5- 7 lobed; flowerbuds winged, the ribs red,  corolla lobes 5 - 7, mostly 5, flowers pure white, very fragrant especially in the night, stamens yellow|||
4212|118|17|7|25|1|3954|1|1|-1|-1|-1||F 6897|Swamp Bloodwood|2|1|FRLHT 1|planted as an ornamental in the garden|05-03-1999|5233 , 5229|'11° 55'' N'|'79° 52'' E'|35 m|tree|a medium sized Eucalyptus with drooping branches and ornamental flowers|||sandy, dry|coppery when young, midnerve prominent on both sides, red in young leaves fading to yellow, lateral nerves many, rather inconspicuous|flowering, fruiting|flowerbuds topped with a circular cap|a woody, ribbed capsule, urn shaped; young fruits tinged rose||
4213|118|17|7|25|1|3952|1|1|-1|-1|-1||F 6898|Karri (Australia)|2|1|FRLHT 1|fast grower, bark peeling of in long, thin flakes exposing all kind of colours; end of branchlets 4-angled to slightly winged;planted as an ornamental in the garden|05-03-1999|5231 , 5230|'11° 55'' N'|'79° 52'' E'|35 m|tree|a tree with a smooth, many coloured bark|||sandy, dry|opposite to sub-opposite|flowering|inflorescence rather large, terminal and axillary, compound, peduncle broad, flattened, pedicel terete, calyx warty-glandular, flowers white with a not very pleasant fragrance|||
4214|171|17|7|25|1|1018|1|1|-1|-1|-1|-1|F 6899||1|0|FRLHT 1 / BAHOLA 1|planted as an ornamental in the garden|05-03-1999|5240|'11° 55'' N'|'79° 52'' E'|35 m|shrub||||sandy, dry|leaflets in 2 opposite pairs, 5-nerved from base|flowering, fruiting|blue, petals tomentose in upper half|a capsule, orange when ripe||
4215|69|17|7|25|1|1456|1|1|-1|-1|-1|-1|F 6900||1|0|FRLHT 1|planted as an ornamental in the nursery|05-03-1999|5458|'11° 55'' N'|'79° 52'' E'|35 m|shrub||||sandy, dry||flowering, fruiting|white|||
4216|105|78|2|2|1|338|3|10|1||||F 6901||2|||main road Gingee - Krishnagiri; at about 10 km beyond Gingee, halfway in between milestone 103 and 104, at Alampoondi village, secondary road at the left towards Devadanampettai for about 12 km.; hill range to the West of the road; at the bottom of a rocky slope facing South; in full sun|20-10-1998|4753, 4962|||300 m|herb|erect herb|Tridax procumbens, Waltheria indica, Indigofera linnaei|frequent|wet||flowering|pale yellow, stamens darker|||tropical dry evergreen
4217|145|78|2|2|1|4065|3|10|1||||F 6902||2|||main road Gingee - Krishnagiri; at about 10 km beyond Gingee, halfway in between milestone 103 and 104, at Alampoondi village, secondary road at the left towards Devadanampettai for about 12 Km.; hill range to the West of the road; a very thorny straggler; in dense undergrowth|20-10-1998|4757, 4945|||300 m|straggler|a thorny straggler|Glycosmis mauritiana, Premna tomentosa, Ixora arborea|frequent|dry, sandy||flowering|greenish, fragrant|||tropical dry evergreen
4218|71|78|2|2|1|1673|3|10|1||||F 6903||2|0||main road Gingee - Krishnagiri; at about 10 km beyond Gingee, halfway in between milestone 103 and 104, at Alampoondi village, secondary road at the left towards Devadanampettai for about 12 km.; hill range to the West of the road; in between boulders in a thin layer of soil; in full sun|20-10-1998|4696, 4957|||300 m|undershrub||Waltheria indica, Triumfetta rhomboidea, Sida acuta, Tephrosia sp. |occasional|dry, sandy||flowering, fruiting|yellow; fragrant|globose||tropical dry evergreen
4219|114|78|2|2|1|321|3|10|1||||F 6904||2|||main road Gingee - Krishnagiri; at about 10 km beyond Gingee, halfway in between milestone 103 and 104, at Alampoondi village, secondary road at the left towards Devadanampettai for about 12 km.; hill range to the West of the road; in a crevice in a rocky plateau; in full sun|20-10-1998|4729, 4980|||300 m|shrub|a dense thorny shrub||occasional|rocky||flowering|purple through yellow to white|||tropical dry evergreen
4220|8|78|2|2|1|1426|3|1|10|-1|-1|-1|F 6905||1|0|FRLHT 1|main road Gingee - Krishnagiri; at about 10 km beyond Gingee, halfway in between milestone 103 and 104, at Alampoondi village, secondary road at the left towards Devadanampettai for about 12 km.; hill range to the West of the road; along a path in between dense undergrowth; in shade|20-10-1998|4660|||340 m|climber|a straggler with long slender shoots|Triumfetta rhomboidea, Commelina benghalensis,  Phyllanthus polyphyllus|frequent|dry, sandy||flowering, fruiting|greenish white|||tropical dry evergreen
4221|72|78|2|2|1|1746|3|10|1||||F 6906|||||main road Gingee - Krishnagiri; at about 10 km beyond Gingee, halfway in between milestone 103 and 104, at Alampoondi village, secondary road at the left towards Devadanampettai for about 12 km.; hill range to the West of the road;  woody, dry, reddish brown, rather shiny above with a narrow white border, dull pale-brown beneath with a larger white border; on a dead branche of Mimosa intsia, in dense shade|20-10-1998||||340 m||||frequent|on dead wood||||||tropical dry evergreen
4222|148|78|2|2|1|1659|3|10|1|-1|-1|-1|F 6907||1|0|AURO 1|main road Gingee - Krishnagiri; at about 10 km beyond Gingee, halfway in between milestone 103 and 104, at Alampoondi village, secondary road at the left towards Devadanampettai for about 12 km.; hill range to the West of the road; on the border of a perennial stream; the young leaf buds are bright red; tree about 7 m high|20-10-1998|4768, 4938|||260 m|tree||Pongamia pinnata|occasional|rocky|shiny above|fruiting||woody, globose, pleasant smell|tiny|tropical dry evergreen
4223|62|78|2|2|1|1332|3|10|1|-1|-1|-1|F 6908||1|0|FRLHT 1|main road Gingee - Krishnagiri; at about 10 km beyond Gingee, halfway in between milestone 103 and 104, at Alampoondi village, secondary road at the left towards Devadanampettai for about 12 km.; hill range to the West of the road; in between boulders on a slope facing East; next to the "cave"|20-10-1998|4691|||300 m|vine|a vine|Chamaelea sebastiana|frequent|dry, rocky||flowering|greenish white|||tropical dry evergreen
4224|30|78|2|2|1|1460|3|10|1|-1|-1|-1|F 6909||1|0|FRLHT 1|main road Gingee - Krishnagiri; at about 10 km beyond Gingee, halfway in between milestone 103 and 104, at Alampoondi village, secondary road at the left towards Devadanampettai for about 12 km.; hill range to the West of the road; collected for the galls; the tree is growing on the border of a perennial stream|20-10-1998|4682|||260 m|tree|the ripe galls open and resemble a flower||frequent|||||||tropical dry evergreen
4225|55|78|2|2|1|1657|3|10|1|-1|-1|-1|F 6910||1|0|FRLHT 1|main road Gingee - Krishnagiri; at about 10 km beyond Gingee, halfway in between milestone 103 and 104, at Alampoondi village, secondary road at the left towards Devadanampettai for about 12 km.; hill range to the West of the road; the plant emits a bad smell; on a steep rocky slope|20-10-1998|4585|||380 m|vine||Euphorbia tortilis, Sansevieria roxburghiana|frequent|rocky||flowering, fruiting|white, petals 5, fringed|elongated, beaked; green with white patches; yellow when ripe||tropical dry evergreen
4226|32|78|2|2|1|1671|3|10|1|-1|-1|-1|F 6911||1|0|FRLHT 1|main road Gingee - Krishnagiri; at about 10 km beyond Gingee, halfway in between milestone 103 and 104, at Alampoondi village, secondary road at the left towards Devadanampettai for about 12 km.; hill range to the West of the road; on a rocky slope; leaves are used in food preparation|20-10-1998|4623|||300 m|shrub|a shrub with quite ornamental flowers|Garuga pinnata, Euphorbia tortilis|frequent|rocky|fragrant|flowering, fruiting|yellow with dark centre|||tropical dry evergreen
4227|115|78|2|2|1|280|3|10|1||||F 6912||2|||main road Gingee - Krishnagiri; at about 10 km beyond Gingee, halfway in between milestone 103 and 104, at Alampoondi village, secondary road at the left towards Devadanampettai for about 12 km.; hill range to the West of the road; in between huge boulders|20-10-1998|4742, 4986|||300 m|tree||Commiphora caudata|frequent|rocky|buds red|flowering, fruiting||small, globose, pink when ripe||tropical dry evergreen
4228|71|78|2|2|1|1471|3|10|1||||F 6913||3|||main road Gingee - Krishnagiri; at about 10 km beyond Gingee, halfway in between milestone 103 and 104, at Alampoondi village, secondary road at the left towards Devadanampettai for about 12 km.; hill range to the West of the road; in between boulders, in full sun|20-10-1998|4697, 4698, 4955|||300 m|herb|erect herb|Mussaenda sp., Tephrosia hookeriana, Cissus pallida|frequent|rocky||flowering, fruiting|blue|densely tomentose||tropical dry evergreen
